model_code,assumption_code,value
beauty_security_activity_medium_model,interest_rate,8
beauty_security_activity_medium_model,loan_term_years,5
beauty_security_activity_large_model,rent_monthly,40000
beauty_security_activity_large_model,salaries_monthly,120000
beauty_security_activity_large_model,marketing_monthly,18000
beauty_security_activity_large_model,utilities_monthly,8000
beauty_security_activity_large_model,insurance_monthly,5000
beauty_security_activity_large_model,revenue_growth_rate,5
beauty_security_activity_large_model,cogs_ratio,35
beauty_security_activity_large_model,vat_rate,15
beauty_security_activity_large_model,corporate_tax_rate,20
beauty_security_activity_large_model,annual_depreciation_rate,10
beauty_security_activity_large_model,working_capital_days,30
beauty_security_activity_large_model,discount_rate,10
beauty_security_activity_large_model,loan_ratio,50
beauty_security_activity_large_model,interest_rate,8
beauty_security_activity_large_model,loan_term_years,5
food_beverage_restaurants_activity_small_model,rent_monthly,5000
food_beverage_restaurants_activity_small_model,salaries_monthly,15000
food_beverage_restaurants_activity_small_model,marketing_monthly,2000
food_beverage_restaurants_activity_small_model,utilities_monthly,1000
food_beverage_restaurants_activity_small_model,insurance_monthly,800
food_beverage_restaurants_activity_small_model,revenue_growth_rate,5
food_beverage_restaurants_activity_small_model,cogs_ratio,35
food_beverage_restaurants_activity_small_model,vat_rate,15
food_beverage_restaurants_activity_small_model,corporate_tax_rate,20
food_beverage_restaurants_activity_small_model,annual_depreciation_rate,10
food_beverage_restaurants_activity_small_model,working_capital_days,30
food_beverage_restaurants_activity_small_model,discount_rate,10
food_beverage_restaurants_activity_small_model,loan_ratio,50
food_beverage_restaurants_activity_small_model,interest_rate,8
food_beverage_restaurants_activity_small_model,loan_term_years,5
food_beverage_restaurants_activity_medium_model,rent_monthly,15000
food_beverage_restaurants_activity_medium_model,salaries_monthly,45000
food_beverage_restaurants_activity_medium_model,marketing_monthly,6000
food_beverage_restaurants_activity_medium_model,utilities_monthly,3000
food_beverage_restaurants_activity_medium_model,insurance_monthly,2000
food_beverage_restaurants_activity_medium_model,revenue_growth_rate,5
food_beverage_restaurants_activity_medium_model,cogs_ratio,35
food_beverage_restaurants_activity_medium_model,vat_rate,15
food_beverage_restaurants_activity_medium_model,corporate_tax_rate,20
food_beverage_restaurants_activity_medium_model,annual_depreciation_rate,10
food_beverage_restaurants_activity_medium_model,working_capital_days,30
food_beverage_restaurants_activity_medium_model,discount_rate,10
food_beverage_restaurants_activity_medium_model,loan_ratio,50
food_beverage_restaurants_activity_medium_model,interest_rate,8
food_beverage_restaurants_activity_medium_model,loan_term_years,5
food_beverage_restaurants_activity_large_model,rent_monthly,40000
food_beverage_restaurants_activity_large_model,salaries_monthly,120000
food_beverage_restaurants_activity_large_model,marketing_monthly,18000
food_beverage_restaurants_activity_large_model,utilities_monthly,8000
food_beverage_restaurants_activity_large_model,insurance_monthly,5000
food_beverage_restaurants_activity_large_model,revenue_growth_rate,5
food_beverage_restaurants_activity_large_model,cogs_ratio,35
food_beverage_restaurants_activity_large_model,vat_rate,15
food_beverage_restaurants_activity_large_model,corporate_tax_rate,20
food_beverage_restaurants_activity_large_model,annual_depreciation_rate,10
food_beverage_restaurants_activity_large_model,working_capital_days,30
food_beverage_restaurants_activity_large_model,discount_rate,10
food_beverage_restaurants_activity_large_model,loan_ratio,50
food_beverage_restaurants_activity_large_model,interest_rate,8
food_beverage_restaurants_activity_large_model,loan_term_years,5
food_beverage_cafes_activity_small_model,rent_monthly,5000
food_beverage_cafes_activity_small_model,salaries_monthly,15000
food_beverage_cafes_activity_small_model,marketing_monthly,2000
food_beverage_cafes_activity_small_model,utilities_monthly,1000
food_beverage_cafes_activity_small_model,insurance_monthly,800
food_beverage_cafes_activity_small_model,revenue_growth_rate,5
food_beverage_cafes_activity_small_model,cogs_ratio,35
food_beverage_cafes_activity_small_model,vat_rate,15
food_beverage_cafes_activity_small_model,corporate_tax_rate,20
food_beverage_cafes_activity_small_model,annual_depreciation_rate,10
food_beverage_cafes_activity_small_model,working_capital_days,30
food_beverage_cafes_activity_small_model,discount_rate,10
food_beverage_cafes_activity_small_model,loan_ratio,50
food_beverage_cafes_activity_small_model,interest_rate,8
food_beverage_cafes_activity_small_model,loan_term_years,5
food_beverage_cafes_activity_medium_model,rent_monthly,15000
food_beverage_cafes_activity_medium_model,salaries_monthly,45000
food_beverage_cafes_activity_medium_model,marketing_monthly,6000
food_beverage_cafes_activity_medium_model,utilities_monthly,3000
food_beverage_cafes_activity_medium_model,insurance_monthly,2000
food_beverage_cafes_activity_medium_model,revenue_growth_rate,5
food_beverage_cafes_activity_medium_model,cogs_ratio,35
food_beverage_cafes_activity_medium_model,vat_rate,15
food_beverage_cafes_activity_medium_model,corporate_tax_rate,20
food_beverage_cafes_activity_medium_model,annual_depreciation_rate,10
food_beverage_cafes_activity_medium_model,working_capital_days,30
food_beverage_cafes_activity_medium_model,discount_rate,10
food_beverage_cafes_activity_medium_model,loan_ratio,50
food_beverage_cafes_activity_medium_model,interest_rate,8
food_beverage_cafes_activity_medium_model,loan_term_years,5
food_beverage_cafes_activity_large_model,rent_monthly,40000
food_beverage_cafes_activity_large_model,salaries_monthly,120000
food_beverage_cafes_activity_large_model,marketing_monthly,18000
food_beverage_cafes_activity_large_model,utilities_monthly,8000
food_beverage_cafes_activity_large_model,insurance_monthly,5000
food_beverage_cafes_activity_large_model,revenue_growth_rate,5
food_beverage_cafes_activity_large_model,cogs_ratio,35
food_beverage_cafes_activity_large_model,vat_rate,15
food_beverage_cafes_activity_large_model,corporate_tax_rate,20
food_beverage_cafes_activity_large_model,annual_depreciation_rate,10
food_beverage_cafes_activity_large_model,working_capital_days,30
food_beverage_cafes_activity_large_model,discount_rate,10
food_beverage_cafes_activity_large_model,loan_ratio,50
food_beverage_cafes_activity_large_model,interest_rate,8
food_beverage_cafes_activity_large_model,loan_term_years,5
food_beverage_catering_activity_small_model,rent_monthly,5000
food_beverage_catering_activity_small_model,salaries_monthly,15000
food_beverage_catering_activity_small_model,marketing_monthly,2000
food_beverage_catering_activity_small_model,utilities_monthly,1000
food_beverage_catering_activity_small_model,insurance_monthly,800
food_beverage_catering_activity_small_model,revenue_growth_rate,5
food_beverage_catering_activity_small_model,cogs_ratio,35
food_beverage_catering_activity_small_model,vat_rate,15
food_beverage_catering_activity_small_model,corporate_tax_rate,20
food_beverage_catering_activity_small_model,annual_depreciation_rate,10
food_beverage_catering_activity_small_model,working_capital_days,30
food_beverage_catering_activity_small_model,discount_rate,10
food_beverage_catering_activity_small_model,loan_ratio,50
food_beverage_catering_activity_small_model,interest_rate,8
food_beverage_catering_activity_small_model,loan_term_years,5
food_beverage_catering_activity_medium_model,rent_monthly,15000
food_beverage_catering_activity_medium_model,salaries_monthly,45000
food_beverage_catering_activity_medium_model,marketing_monthly,6000
food_beverage_catering_activity_medium_model,utilities_monthly,3000
food_beverage_catering_activity_medium_model,insurance_monthly,2000
food_beverage_catering_activity_medium_model,revenue_growth_rate,5
food_beverage_catering_activity_medium_model,cogs_ratio,35
food_beverage_catering_activity_medium_model,vat_rate,15
food_beverage_catering_activity_medium_model,corporate_tax_rate,20
food_beverage_catering_activity_medium_model,annual_depreciation_rate,10
food_beverage_catering_activity_medium_model,working_capital_days,30
food_beverage_catering_activity_medium_model,discount_rate,10
food_beverage_catering_activity_medium_model,loan_ratio,50
food_beverage_catering_activity_medium_model,interest_rate,8
food_beverage_catering_activity_medium_model,loan_term_years,5
food_beverage_catering_activity_large_model,rent_monthly,40000
food_beverage_catering_activity_large_model,salaries_monthly,120000
food_beverage_catering_activity_large_model,marketing_monthly,18000
food_beverage_catering_activity_large_model,utilities_monthly,8000
food_beverage_catering_activity_large_model,insurance_monthly,5000
food_beverage_catering_activity_large_model,revenue_growth_rate,5
food_beverage_catering_activity_large_model,cogs_ratio,35
food_beverage_catering_activity_large_model,vat_rate,15
food_beverage_catering_activity_large_model,corporate_tax_rate,20
food_beverage_catering_activity_large_model,annual_depreciation_rate,10
food_beverage_catering_activity_large_model,working_capital_days,30
food_beverage_catering_activity_large_model,discount_rate,10
food_beverage_catering_activity_large_model,loan_ratio,50
food_beverage_catering_activity_large_model,interest_rate,8
food_beverage_catering_activity_large_model,loan_term_years,5
food_beverage_fast_food_activity_small_model,rent_monthly,5000
food_beverage_fast_food_activity_small_model,salaries_monthly,15000
food_beverage_fast_food_activity_small_model,marketing_monthly,2000
food_beverage_fast_food_activity_small_model,utilities_monthly,1000
food_beverage_fast_food_activity_small_model,insurance_monthly,800
food_beverage_fast_food_activity_small_model,revenue_growth_rate,5
food_beverage_fast_food_activity_small_model,cogs_ratio,35
food_beverage_fast_food_activity_small_model,vat_rate,15
food_beverage_fast_food_activity_small_model,corporate_tax_rate,20
food_beverage_fast_food_activity_small_model,annual_depreciation_rate,10
food_beverage_fast_food_activity_small_model,working_capital_days,30
food_beverage_fast_food_activity_small_model,discount_rate,10
food_beverage_fast_food_activity_small_model,loan_ratio,50
food_beverage_fast_food_activity_small_model,interest_rate,8
food_beverage_fast_food_activity_small_model,loan_term_years,5
food_beverage_fast_food_activity_medium_model,rent_monthly,15000
food_beverage_fast_food_activity_medium_model,salaries_monthly,45000
food_beverage_fast_food_activity_medium_model,marketing_monthly,6000
food_beverage_fast_food_activity_medium_model,utilities_monthly,3000
food_beverage_fast_food_activity_medium_model,insurance_monthly,2000
food_beverage_fast_food_activity_medium_model,revenue_growth_rate,5
food_beverage_fast_food_activity_medium_model,cogs_ratio,35
food_beverage_fast_food_activity_medium_model,vat_rate,15
food_beverage_fast_food_activity_medium_model,corporate_tax_rate,20
food_beverage_fast_food_activity_medium_model,annual_depreciation_rate,10
food_beverage_fast_food_activity_medium_model,working_capital_days,30
food_beverage_fast_food_activity_medium_model,discount_rate,10
food_beverage_fast_food_activity_medium_model,loan_ratio,50
food_beverage_fast_food_activity_medium_model,interest_rate,8
food_beverage_fast_food_activity_medium_model,loan_term_years,5
food_beverage_fast_food_activity_large_model,rent_monthly,40000
food_beverage_fast_food_activity_large_model,salaries_monthly,120000
food_beverage_fast_food_activity_large_model,marketing_monthly,18000
food_beverage_fast_food_activity_large_model,utilities_monthly,8000
food_beverage_fast_food_activity_large_model,insurance_monthly,5000
food_beverage_fast_food_activity_large_model,revenue_growth_rate,5
food_beverage_fast_food_activity_large_model,cogs_ratio,35
food_beverage_fast_food_activity_large_model,vat_rate,15
food_beverage_fast_food_activity_large_model,corporate_tax_rate,20
food_beverage_fast_food_activity_large_model,annual_depreciation_rate,10
food_beverage_fast_food_activity_large_model,working_capital_days,30
food_beverage_fast_food_activity_large_model,discount_rate,10
food_beverage_fast_food_activity_large_model,loan_ratio,50
food_beverage_fast_food_activity_large_model,interest_rate,8
food_beverage_fast_food_activity_large_model,loan_term_years,5
security_safety_software_activity_small_model,rent_monthly,5000
security_safety_software_activity_small_model,salaries_monthly,15000
security_safety_software_activity_small_model,marketing_monthly,2000
security_safety_software_activity_small_model,utilities_monthly,1000
security_safety_software_activity_small_model,insurance_monthly,800
security_safety_software_activity_small_model,revenue_growth_rate,5
security_safety_software_activity_small_model,cogs_ratio,35
security_safety_software_activity_small_model,vat_rate,15
security_safety_software_activity_small_model,corporate_tax_rate,20
security_safety_software_activity_small_model,annual_depreciation_rate,10
security_safety_software_activity_small_model,working_capital_days,30
security_safety_software_activity_small_model,discount_rate,10
security_safety_software_activity_small_model,loan_ratio,50
security_safety_software_activity_small_model,interest_rate,8
security_safety_software_activity_small_model,loan_term_years,5
security_safety_software_activity_medium_model,rent_monthly,15000
security_safety_software_activity_medium_model,salaries_monthly,45000
security_safety_software_activity_medium_model,marketing_monthly,6000
security_safety_software_activity_medium_model,utilities_monthly,3000
security_safety_software_activity_medium_model,insurance_monthly,2000
security_safety_software_activity_medium_model,revenue_growth_rate,5
security_safety_software_activity_medium_model,cogs_ratio,35
security_safety_software_activity_medium_model,vat_rate,15
security_safety_software_activity_medium_model,corporate_tax_rate,20
security_safety_software_activity_medium_model,annual_depreciation_rate,10
security_safety_software_activity_medium_model,working_capital_days,30
security_safety_software_activity_medium_model,discount_rate,10
security_safety_software_activity_medium_model,loan_ratio,50
security_safety_software_activity_medium_model,interest_rate,8
security_safety_software_activity_medium_model,loan_term_years,5
security_safety_software_activity_large_model,rent_monthly,40000
security_safety_software_activity_large_model,salaries_monthly,120000
security_safety_software_activity_large_model,marketing_monthly,18000
security_safety_software_activity_large_model,utilities_monthly,8000
security_safety_software_activity_large_model,insurance_monthly,5000
security_safety_software_activity_large_model,revenue_growth_rate,5
security_safety_software_activity_large_model,cogs_ratio,35
security_safety_software_activity_large_model,vat_rate,15
security_safety_software_activity_large_model,corporate_tax_rate,20
security_safety_software_activity_large_model,annual_depreciation_rate,10
security_safety_software_activity_large_model,working_capital_days,30
security_safety_software_activity_large_model,discount_rate,10
security_safety_software_activity_large_model,loan_ratio,50
security_safety_software_activity_large_model,interest_rate,8
security_safety_software_activity_large_model,loan_term_years,5
security_safety_hardware_activity_small_model,rent_monthly,5000
security_safety_hardware_activity_small_model,salaries_monthly,15000
security_safety_hardware_activity_small_model,marketing_monthly,2000
security_safety_hardware_activity_small_model,utilities_monthly,1000
security_safety_hardware_activity_small_model,insurance_monthly,800
security_safety_hardware_activity_small_model,revenue_growth_rate,5
security_safety_hardware_activity_small_model,cogs_ratio,35
security_safety_hardware_activity_small_model,vat_rate,15
security_safety_hardware_activity_small_model,corporate_tax_rate,20
security_safety_hardware_activity_small_model,annual_depreciation_rate,10
security_safety_hardware_activity_small_model,working_capital_days,30
security_safety_hardware_activity_small_model,discount_rate,10
security_safety_hardware_activity_small_model,loan_ratio,50
security_safety_hardware_activity_small_model,interest_rate,8
security_safety_hardware_activity_small_model,loan_term_years,5
security_safety_hardware_activity_medium_model,rent_monthly,15000
security_safety_hardware_activity_medium_model,salaries_monthly,45000
security_safety_hardware_activity_medium_model,marketing_monthly,6000
security_safety_hardware_activity_medium_model,utilities_monthly,3000
security_safety_hardware_activity_medium_model,insurance_monthly,2000
security_safety_hardware_activity_medium_model,revenue_growth_rate,5
security_safety_hardware_activity_medium_model,cogs_ratio,35
security_safety_hardware_activity_medium_model,vat_rate,15
security_safety_hardware_activity_medium_model,corporate_tax_rate,20
security_safety_hardware_activity_medium_model,annual_depreciation_rate,10
security_safety_hardware_activity_medium_model,working_capital_days,30
security_safety_hardware_activity_medium_model,discount_rate,10
security_safety_hardware_activity_medium_model,loan_ratio,50
security_safety_hardware_activity_medium_model,interest_rate,8
security_safety_hardware_activity_medium_model,loan_term_years,5
security_safety_hardware_activity_large_model,rent_monthly,40000
security_safety_hardware_activity_large_model,salaries_monthly,120000
security_safety_hardware_activity_large_model,marketing_monthly,18000
security_safety_hardware_activity_large_model,utilities_monthly,8000
security_safety_hardware_activity_large_model,insurance_monthly,5000
security_safety_hardware_activity_large_model,revenue_growth_rate,5
security_safety_hardware_activity_large_model,cogs_ratio,35
security_safety_hardware_activity_large_model,vat_rate,15
security_safety_hardware_activity_large_model,corporate_tax_rate,20
security_safety_hardware_activity_large_model,annual_depreciation_rate,10
security_safety_hardware_activity_large_model,working_capital_days,30
security_safety_hardware_activity_large_model,discount_rate,10
security_safety_hardware_activity_large_model,loan_ratio,50
security_safety_hardware_activity_large_model,interest_rate,8
security_safety_hardware_activity_large_model,loan_term_years,5
security_safety_it_services_activity_small_model,rent_monthly,5000
security_safety_it_services_activity_small_model,salaries_monthly,15000
security_safety_it_services_activity_small_model,marketing_monthly,2000
security_safety_it_services_activity_small_model,utilities_monthly,1000
security_safety_it_services_activity_small_model,insurance_monthly,800
security_safety_it_services_activity_small_model,revenue_growth_rate,5
security_safety_it_services_activity_small_model,cogs_ratio,35
security_safety_it_services_activity_small_model,vat_rate,15
security_safety_it_services_activity_small_model,corporate_tax_rate,20
security_safety_it_services_activity_small_model,annual_depreciation_rate,10
security_safety_it_services_activity_small_model,working_capital_days,30
security_safety_it_services_activity_small_model,discount_rate,10
security_safety_it_services_activity_small_model,loan_ratio,50
security_safety_it_services_activity_small_model,interest_rate,8
security_safety_it_services_activity_small_model,loan_term_years,5
security_safety_it_services_activity_medium_model,rent_monthly,15000
security_safety_it_services_activity_medium_model,salaries_monthly,45000
security_safety_it_services_activity_medium_model,marketing_monthly,6000
security_safety_it_services_activity_medium_model,utilities_monthly,3000
security_safety_it_services_activity_medium_model,insurance_monthly,2000
security_safety_it_services_activity_medium_model,revenue_growth_rate,5
security_safety_it_services_activity_medium_model,cogs_ratio,35
security_safety_it_services_activity_medium_model,vat_rate,15
security_safety_it_services_activity_medium_model,corporate_tax_rate,20
security_safety_it_services_activity_medium_model,annual_depreciation_rate,10
security_safety_it_services_activity_medium_model,working_capital_days,30
security_safety_it_services_activity_medium_model,discount_rate,10
security_safety_it_services_activity_medium_model,loan_ratio,50
security_safety_it_services_activity_medium_model,interest_rate,8
security_safety_it_services_activity_medium_model,loan_term_years,5
security_safety_it_services_activity_large_model,rent_monthly,40000
security_safety_it_services_activity_large_model,salaries_monthly,120000
security_safety_it_services_activity_large_model,marketing_monthly,18000
security_safety_it_services_activity_large_model,utilities_monthly,8000
security_safety_it_services_activity_large_model,insurance_monthly,5000
security_safety_it_services_activity_large_model,revenue_growth_rate,5
security_safety_it_services_activity_large_model,cogs_ratio,35
security_safety_it_services_activity_large_model,vat_rate,15
security_safety_it_services_activity_large_model,corporate_tax_rate,20
security_safety_it_services_activity_large_model,annual_depreciation_rate,10
security_safety_it_services_activity_large_model,working_capital_days,30
security_safety_it_services_activity_large_model,discount_rate,10
security_safety_it_services_activity_large_model,loan_ratio,50
security_safety_it_services_activity_large_model,interest_rate,8
security_safety_it_services_activity_large_model,loan_term_years,5
security_safety_telecom_activity_small_model,rent_monthly,5000
security_safety_telecom_activity_small_model,salaries_monthly,15000
security_safety_telecom_activity_small_model,marketing_monthly,2000
security_safety_telecom_activity_small_model,utilities_monthly,1000
security_safety_telecom_activity_small_model,insurance_monthly,800
security_safety_telecom_activity_small_model,revenue_growth_rate,5
security_safety_telecom_activity_small_model,cogs_ratio,35
security_safety_telecom_activity_small_model,vat_rate,15
security_safety_telecom_activity_small_model,corporate_tax_rate,20
security_safety_telecom_activity_small_model,annual_depreciation_rate,10
security_safety_telecom_activity_small_model,working_capital_days,30
security_safety_telecom_activity_small_model,discount_rate,10
security_safety_telecom_activity_small_model,loan_ratio,50
security_safety_telecom_activity_small_model,interest_rate,8
security_safety_telecom_activity_small_model,loan_term_years,5
security_safety_telecom_activity_medium_model,rent_monthly,15000
security_safety_telecom_activity_medium_model,salaries_monthly,45000
security_safety_telecom_activity_medium_model,marketing_monthly,6000
security_safety_telecom_activity_medium_model,utilities_monthly,3000
security_safety_telecom_activity_medium_model,insurance_monthly,2000
security_safety_telecom_activity_medium_model,revenue_growth_rate,5
security_safety_telecom_activity_medium_model,cogs_ratio,35
security_safety_telecom_activity_medium_model,vat_rate,15
security_safety_telecom_activity_medium_model,corporate_tax_rate,20
security_safety_telecom_activity_medium_model,annual_depreciation_rate,10
security_safety_telecom_activity_medium_model,working_capital_days,30
security_safety_telecom_activity_medium_model,discount_rate,10
security_safety_telecom_activity_medium_model,loan_ratio,50
security_safety_telecom_activity_medium_model,interest_rate,8
security_safety_telecom_activity_medium_model,loan_term_years,5
security_safety_telecom_activity_large_model,rent_monthly,40000
security_safety_telecom_activity_large_model,salaries_monthly,120000
security_safety_telecom_activity_large_model,marketing_monthly,18000
security_safety_telecom_activity_large_model,utilities_monthly,8000
security_safety_telecom_activity_large_model,insurance_monthly,5000
security_safety_telecom_activity_large_model,revenue_growth_rate,5
security_safety_telecom_activity_large_model,cogs_ratio,35
security_safety_telecom_activity_large_model,vat_rate,15
security_safety_telecom_activity_large_model,corporate_tax_rate,20
security_safety_telecom_activity_large_model,annual_depreciation_rate,10
security_safety_telecom_activity_large_model,working_capital_days,30
security_safety_telecom_activity_large_model,discount_rate,10
security_safety_telecom_activity_large_model,loan_ratio,50
security_safety_telecom_activity_large_model,interest_rate,8
security_safety_telecom_activity_large_model,loan_term_years,5
laboratories_consulting_activity_small_model,rent_monthly,5000
laboratories_consulting_activity_small_model,salaries_monthly,15000
laboratories_consulting_activity_small_model,marketing_monthly,2000
laboratories_consulting_activity_small_model,utilities_monthly,1000
laboratories_consulting_activity_small_model,insurance_monthly,800
laboratories_consulting_activity_small_model,revenue_growth_rate,5
laboratories_consulting_activity_small_model,cogs_ratio,35
laboratories_consulting_activity_small_model,vat_rate,15
laboratories_consulting_activity_small_model,corporate_tax_rate,20
laboratories_consulting_activity_small_model,annual_depreciation_rate,10
laboratories_consulting_activity_small_model,working_capital_days,30
laboratories_consulting_activity_small_model,discount_rate,10
laboratories_consulting_activity_small_model,loan_ratio,50
laboratories_consulting_activity_small_model,interest_rate,8
laboratories_consulting_activity_small_model,loan_term_years,5
laboratories_consulting_activity_medium_model,rent_monthly,15000
laboratories_consulting_activity_medium_model,salaries_monthly,45000
laboratories_consulting_activity_medium_model,marketing_monthly,6000
laboratories_consulting_activity_medium_model,utilities_monthly,3000
laboratories_consulting_activity_medium_model,insurance_monthly,2000
laboratories_consulting_activity_medium_model,revenue_growth_rate,5
laboratories_consulting_activity_medium_model,cogs_ratio,35
laboratories_consulting_activity_medium_model,vat_rate,15
laboratories_consulting_activity_medium_model,corporate_tax_rate,20
laboratories_consulting_activity_medium_model,annual_depreciation_rate,10
laboratories_consulting_activity_medium_model,working_capital_days,30
laboratories_consulting_activity_medium_model,discount_rate,10
laboratories_consulting_activity_medium_model,loan_ratio,50
laboratories_consulting_activity_medium_model,interest_rate,8
laboratories_consulting_activity_medium_model,loan_term_years,5
laboratories_consulting_activity_large_model,rent_monthly,40000
laboratories_consulting_activity_large_model,salaries_monthly,120000
laboratories_consulting_activity_large_model,marketing_monthly,18000
laboratories_consulting_activity_large_model,utilities_monthly,8000
laboratories_consulting_activity_large_model,insurance_monthly,5000
laboratories_consulting_activity_large_model,revenue_growth_rate,5
laboratories_consulting_activity_large_model,cogs_ratio,35
laboratories_consulting_activity_large_model,vat_rate,15
laboratories_consulting_activity_large_model,corporate_tax_rate,20
laboratories_consulting_activity_large_model,annual_depreciation_rate,10
laboratories_consulting_activity_large_model,working_capital_days,30
laboratories_consulting_activity_large_model,discount_rate,10
laboratories_consulting_activity_large_model,loan_ratio,50
laboratories_consulting_activity_large_model,interest_rate,8
laboratories_consulting_activity_large_model,loan_term_years,5
laboratories_maintenance_activity_small_model,rent_monthly,5000
laboratories_maintenance_activity_small_model,salaries_monthly,15000
laboratories_maintenance_activity_small_model,marketing_monthly,2000
laboratories_maintenance_activity_small_model,utilities_monthly,1000
laboratories_maintenance_activity_small_model,insurance_monthly,800
laboratories_maintenance_activity_small_model,revenue_growth_rate,5
laboratories_maintenance_activity_small_model,cogs_ratio,35
laboratories_maintenance_activity_small_model,vat_rate,15
laboratories_maintenance_activity_small_model,corporate_tax_rate,20
laboratories_maintenance_activity_small_model,annual_depreciation_rate,10
laboratories_maintenance_activity_small_model,working_capital_days,30
laboratories_maintenance_activity_small_model,discount_rate,10
laboratories_maintenance_activity_small_model,loan_ratio,50
laboratories_maintenance_activity_small_model,interest_rate,8
laboratories_maintenance_activity_small_model,loan_term_years,5
laboratories_maintenance_activity_medium_model,rent_monthly,15000
laboratories_maintenance_activity_medium_model,salaries_monthly,45000
laboratories_maintenance_activity_medium_model,marketing_monthly,6000
laboratories_maintenance_activity_medium_model,utilities_monthly,3000
laboratories_maintenance_activity_medium_model,insurance_monthly,2000
laboratories_maintenance_activity_medium_model,revenue_growth_rate,5
laboratories_maintenance_activity_medium_model,cogs_ratio,35
laboratories_maintenance_activity_medium_model,vat_rate,15
laboratories_maintenance_activity_medium_model,corporate_tax_rate,20
laboratories_maintenance_activity_medium_model,annual_depreciation_rate,10
laboratories_maintenance_activity_medium_model,working_capital_days,30
laboratories_maintenance_activity_medium_model,discount_rate,10
laboratories_maintenance_activity_medium_model,loan_ratio,50
laboratories_maintenance_activity_medium_model,interest_rate,8
laboratories_maintenance_activity_medium_model,loan_term_years,5
laboratories_maintenance_activity_large_model,rent_monthly,40000
laboratories_maintenance_activity_large_model,salaries_monthly,120000
laboratories_maintenance_activity_large_model,marketing_monthly,18000
laboratories_maintenance_activity_large_model,utilities_monthly,8000
laboratories_maintenance_activity_large_model,insurance_monthly,5000
laboratories_maintenance_activity_large_model,revenue_growth_rate,5
laboratories_maintenance_activity_large_model,cogs_ratio,35
laboratories_maintenance_activity_large_model,vat_rate,15
laboratories_maintenance_activity_large_model,corporate_tax_rate,20
laboratories_maintenance_activity_large_model,annual_depreciation_rate,10
laboratories_maintenance_activity_large_model,working_capital_days,30
laboratories_maintenance_activity_large_model,discount_rate,10
laboratories_maintenance_activity_large_model,loan_ratio,50
laboratories_maintenance_activity_large_model,interest_rate,8
laboratories_maintenance_activity_large_model,loan_term_years,5
laboratories_cleaning_activity_small_model,rent_monthly,5000
laboratories_cleaning_activity_small_model,salaries_monthly,15000
laboratories_cleaning_activity_small_model,marketing_monthly,2000
laboratories_cleaning_activity_small_model,utilities_monthly,1000
laboratories_cleaning_activity_small_model,insurance_monthly,800
laboratories_cleaning_activity_small_model,revenue_growth_rate,5
laboratories_cleaning_activity_small_model,cogs_ratio,35
laboratories_cleaning_activity_small_model,vat_rate,15
laboratories_cleaning_activity_small_model,corporate_tax_rate,20
laboratories_cleaning_activity_small_model,annual_depreciation_rate,10
laboratories_cleaning_activity_small_model,working_capital_days,30
laboratories_cleaning_activity_small_model,discount_rate,10
laboratories_cleaning_activity_small_model,loan_ratio,50
laboratories_cleaning_activity_small_model,interest_rate,8
laboratories_cleaning_activity_small_model,loan_term_years,5
laboratories_cleaning_activity_medium_model,rent_monthly,15000
laboratories_cleaning_activity_medium_model,salaries_monthly,45000
laboratories_cleaning_activity_medium_model,marketing_monthly,6000
laboratories_cleaning_activity_medium_model,utilities_monthly,3000
laboratories_cleaning_activity_medium_model,insurance_monthly,2000
laboratories_cleaning_activity_medium_model,revenue_growth_rate,5
laboratories_cleaning_activity_medium_model,cogs_ratio,35
laboratories_cleaning_activity_medium_model,vat_rate,15
laboratories_cleaning_activity_medium_model,corporate_tax_rate,20
laboratories_cleaning_activity_medium_model,annual_depreciation_rate,10
laboratories_cleaning_activity_medium_model,working_capital_days,30
laboratories_cleaning_activity_medium_model,discount_rate,10
laboratories_cleaning_activity_medium_model,loan_ratio,50
laboratories_cleaning_activity_medium_model,interest_rate,8
laboratories_cleaning_activity_medium_model,loan_term_years,5
laboratories_cleaning_activity_large_model,rent_monthly,40000
laboratories_cleaning_activity_large_model,salaries_monthly,120000
laboratories_cleaning_activity_large_model,marketing_monthly,18000
laboratories_cleaning_activity_large_model,utilities_monthly,8000
laboratories_cleaning_activity_large_model,insurance_monthly,5000
laboratories_cleaning_activity_large_model,revenue_growth_rate,5
laboratories_cleaning_activity_large_model,cogs_ratio,35
laboratories_cleaning_activity_large_model,vat_rate,15
laboratories_cleaning_activity_large_model,corporate_tax_rate,20
laboratories_cleaning_activity_large_model,annual_depreciation_rate,10
laboratories_cleaning_activity_large_model,working_capital_days,30
laboratories_cleaning_activity_large_model,discount_rate,10
laboratories_cleaning_activity_large_model,loan_ratio,50
laboratories_cleaning_activity_large_model,interest_rate,8
laboratories_cleaning_activity_large_model,loan_term_years,5
laboratories_security_activity_small_model,rent_monthly,5000
laboratories_security_activity_small_model,salaries_monthly,15000
laboratories_security_activity_small_model,marketing_monthly,2000
laboratories_security_activity_small_model,utilities_monthly,1000
laboratories_security_activity_small_model,insurance_monthly,800
laboratories_security_activity_small_model,revenue_growth_rate,5
laboratories_security_activity_small_model,cogs_ratio,35
laboratories_security_activity_small_model,vat_rate,15
laboratories_security_activity_small_model,corporate_tax_rate,20
laboratories_security_activity_small_model,annual_depreciation_rate,10
laboratories_security_activity_small_model,working_capital_days,30
